ID,COUNT AREA,MONTH,DAY,YEAR,START TIME,END TIME,OBSERVERS,AWPE,GBHE,GREG,SNEG,BCNH,WTKI,NOHA,RTHA,RSHA,RLHA,SSHA,COHA,AMKE,MERL,PEFA,BBPL,PAGP,AMGP,LEGP,SNPL,SEPL,KILL,BLOY,AMAV,GRYE,LEYE,YELL,WILL,WATA,SPSA,WHIM,LBCU,MAGO,RUTU,BLTU,SURF,REKN,SAND,WESA,LESA,LWSA,BASA,DUNL,PEEP,SBDO,LBDO,DOSP,COSN,RNPH,REPH,PHAL,FEHA,OSPR,NOTES & OTHER SPECIES,PROOFED,ENTERED BY,WIPH,BAEA,SSCOHA,GOEA,SEOW,GRHE,AMBI,PESA,SESA,RUFF
2293,CGP,2,23,2012,930,1045,"T GILBERT, J CORNING",0,6,35,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,epp,BKW,0,0,0,0,0,0,,,,
2294,MMG,2,23,2012,930,1100,"L BLUMIN, D REINBERG",0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,epp,BKW,0,0,0,0,0,0,,,,
2295,SPT,2,23,2012,930,946,"G BISHOP, E BLUSTEIN, J ERICKSON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,epp,BKW,0,0,0,0,0,0,,,,
2296,TPT,2,23,2012,930,1100,"G MUGELE, K MUGELE, C KUELPER",0,3,10,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,236,0,0,0,0,72,49,185,0,0,0,0,0,0,0,0,0,0,0,0,0,RNBR:1; LEOPARDSHARK (4 FT)--DEAD,epp,BKW,0,0,0,0,0,0,,,,
2297,BRB,2,23,2012,1000,1020,"G BISHOP, E BLUSTEIN, J ERICKSON",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,410,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,epp,BKW,0,0,0,0,0,0,,,,
2298,LAW,2,23,2012,1030,1055,"G BISHOP, J ERICKSON, E BLUSTEIN",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,,epp,BKW,0,0,0,0,0,0,,,,
2299,WCD,2,23,2012,930,1030,J KELLY,0,0,8,15,0,1,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,760,0,0,0,5,800,100,270,0,0,1600,0,0,0,0,0,0,0,0,0,1,CORA: 2,epp,BKW,0,0,0,0,0,0,,,,
2300,WHG,2,23,2012,928,951,S MILLUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,epp,BKW,0,0,0,0,0,0,,,,
2301,GWE,2,23,2012,930,1035,P PYLE,0,1,4,2,0,2,1,1,0,0,0,0,0,0,1,31,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,115,2100,0,0,165,0,0,61,2,0,0,0,0,0,1,,epp,BKW,0,0,0,0,0,0,,,,
2302,GWW,2,23,2012,930,,"J LONGSTRETH, C LONGSTRETH",0,3,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,1,,epp,BKW,0,0,0,0,0,0,,,,
2303,GWW,2,10,2012,1030,1200,"J LONGSTRETH, C LONGSTRETH, S ALLEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,32,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,,epp,BKW,0,0,0,0,0,0,,,,
2304,GWM,2,23,2012,930,1100,J EVENS,0,1,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,,EPP,bkw,0,0,0,0,0,0,,,,
2305,GWT,2,23,2012,930,1100,J EVENS,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,490,0,0,0,0,0,0,0,2,0,0,0,0,0,,EPP,bkw,0,0,0,0,0,0,,,,
2306,CGP,4,25,2012,1415,,"T GILBERT, J CORNNIG",0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,EPP,AMBB,0,0,0,0,0,0,,,,
2307,MMG,4,25,2012,1215,1330,J KELLY,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CATE 5@TIP OF TOMASINI; 1@MILLERTON GULCH,EPP,AMBB,0,0,0,0,0,0,,,,
2308,WCD,4,25,2012,1415,1515,J KELLY,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,0,0,2,0,0,0,0,0,0,0,0,0,2,CATE 5,EPP,AMBB,0,0,0,0,0,0,,,,
2309,INV,4,25,2012,1450,1515,"S MILLUS, M ABBOT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,EPP,AMBB,0,0,0,0,0,0,,,,
2310,WHG,4,25,2012,1305,1330,S MILLUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,EPP,AMBB,0,0,0,0,0,0,,,,
2311,WPT,4,25,2012,1425,1445,"S MILLUS, M ABBOTT",0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,EPP,AMBB,0,0,0,0,0,0,,,,
2312,BRB,4,25,2012,1430,1510,"G BISHOP, J ERICKSON, G?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,460,0,0,0,0,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,,EPP,AMBB,0,0,0,0,0,0,,,,
2313,SPT,4,25,2012,1415,1420,"G BISHOP, J ERICKSON, G?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,EPP,AMBB,0,0,0,0,0,0,,,,
2314,LAW,4,25,2012,1520,1545,"G BISHOP, J ERICKSON, G?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,EPP,AMBB,0,0,0,0,0,0,,,,
2315,GWT,4,25,2012,1435,1455,E BLUSTEIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,EPP,AMBB,0,0,0,0,0,0,,,,
2316,GWM,4,25,2012,1415,1435,E BLUSTEIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,EPP,AMBB,0,0,0,0,0,0,,,,
2317,TPT,4,25,2012,1415,1545,"G MUGELE, K MUGELE",0,0,3,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,EPP,AMBB,0,0,0,0,0,0,,,,
2318,GWW,4,25,2012,1415,1530,"J LONGSTRETH, C LONGSTRETH",0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,,EPP,AMBB,0,0,0,0,0,0,,,,
2319,GWE,4,25,2012,1400,1500,P PYLE,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,85,16,0,0,0,0,0,0,0,0,0,0,0,0,1,,EPP,AMBB,0,0,0,0,0,0,,,,
2320,BIV,4,25,2012,1420,1530,"R CURRIE, W WILSON",0,0,5,8,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,EPP,AMBB,0,0,0,0,0,0,,,,
2321,WHG,8,22,2012,1228,1236,"E CONDESO, H CONDESO, J CONDESO",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,EPP,AMBB,0,0,0,0,0,0,,,,
2322,LAW,8,22,2012,,,"G BISHOP, M ABBOTT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,EPP,AMBB,0,0,0,0,0,0,,,,
2323,SPT,8,22,2012,,,"G BISHOP, M ABBOTT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,EPP,AMBB,0,0,0,0,0,0,,,,
2324,BRB,8,22,2012,1300,1355,"G BISHOP, M ABBOTT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,3,2,0,0,0,0,1,88,0,0,0,0,730,0,0,0,5,150,65,110,40,0,0,0,6,0,0,0,0,0,0,0,0,,EPP,AMBB,0,0,0,0,0,0,,,,
2327,WCD,8,22,2012,1230,1330,J KELLY,42,1,7,2,0,0,0,0,0,0,0,0,1,0,1,31,0,0,0,0,12,0,0,0,0,0,0,65,0,0,0,0,335,0,0,0,0,0,372,105,0,0,0,0,0,0,0,0,0,0,0,0,2,CATE 2,EPP,AMBB,0,0,0,0,0,0,,,,
2328,TPT,8,22,2012,1230,1410,"I MORISON, C KUELPER",2,1,4,1,0,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,50,0,0,0,0,0,385,75,0,1,0,0,0,0,0,0,0,0,0,0,2,,EPP,AMBB,0,0,0,0,0,0,,,,
2329,GWE,8,22,2012,1230,1345,D WIMPFHEIMER,2,2,9,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,7,20,0,0,0,0,0,0,0,0,0,0,0,0,,EPP,AMBB,0,0,0,0,0,0,,,,
2330,MMG,8,22,2012,1230,1400,"G MUGELE, K MUGLELE",0,0,6,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,EPP,AMBB,0,0,0,0,0,0,,,,
2331,BIV,8,22,2012,1230,1400,"W WILSON, R CURRIE",0,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,50,40,0,0,0,0,0,0,0,0,0,0,0,0,,EPP,AMBB,0,0,0,0,0,0,,,,
2332,CGP,8,22,2012,1230,,J SOMERS,0,1,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,EPP,AMBB,0,0,0,0,0,0,,,,
2333,WPT,8,22,2012,1230,1350,"D MURPHY, J LAMPHIER",0,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,,EPP,AMBB,0,0,0,0,0,0,,,,
2334,GWM,8,22,2012,1230,1400,T WHITE,4,3,10,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,55,0,42,0,0,0,0,0,0,0,0,0,0,0,0,,EPP,AMBB,0,0,0,0,0,0,,,,
2335,GWT,8,22,2012,1230,1400,T WHITE,0,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,,EPP,AMBB,0,0,0,0,0,0,,,,
2336,GWW,8,22,2012,1230,,"C LONGSTRETH, J DUGAN",0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,EPP,AMBB,0,0,0,0,0,0,,,,
2337,INV,8,22,2012,1336,1359,"E CONDESO, H CONDESO, J CONDESO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,EPP,AMBB,0,0,0,0,0,0,,,,
2339,BRB,11,16,2012,855,930,"G BISHOP, H BISHOP",0,0,2,9,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,45,0,0,0,0,0,0,0,13,0,0,0,0,131,0,0,0,0,54,8,28,0,0,64,0,0,0,22,0,0,0,0,0,0,,"E, EP",AMBB,0,0,0,0,0,0,,,,
2340,SPT,11,16,2012,845,850,"G BISHOP, H BISHOP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"E, EP",AMBB,0,0,0,0,0,0,,,,
2341,LAW,11,16,2012,945,1005,"G BISHOP, H BISHOP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,,"E, EP",AMBB,0,0,0,0,0,0,,,,
2342,GWT,11,16,2012,945,1020,MA FLETT,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,"ALSO OBSERVED 0758 TO 0805, BAOW 1, VIRA 1, YEAR 1","E, EP",AMBB,0,0,0,0,0,0,,,,
2343,INV,11,16,2012,930,945,S MILLUS,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"E, EP",AMBB,0,0,0,0,0,0,,,,
2344,GWM,11,16,2012,837,945,MA FLETT,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,14,0,0,0,0,0,0,0,195,0,0,0,0,0,5,210,0,0,370,0,0,0,24,5,0,0,0,0,0,,"E, EP",AMBB,0,0,0,0,0,0,,,,
2345,GWE,11,16,2012,845,1000,P PYLE,0,2,10,11,0,0,0,1,0,0,0,0,0,0,1,27,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,36,0,0,0,0,0,600,1600,0,0,3100,0,2,4,0,0,0,0,0,0,0,,"E, EP",AMBB,0,0,0,0,0,0,,,,
2346,WPT,11,16,2012,945,100,"J LAMPHIER, D MURPHY",0,1,2,10,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,"E, EP",AMBB,0,0,0,0,0,0,,,,
2347,MMG,11,16,2012,845,1015,"G TONEY, S POIRIER-KLEIN",0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2,43,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,,"E, EP",AMBB,0,0,0,0,0,0,,,,
2348,BIV,11,16,2012,845,1015,"G MUGELE, K MUGELE",0,1,6,0,0,1,3,2,0,0,0,0,0,0,0,19,0,0,0,0,0,1,0,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,50,195,0,0,0,36,0,0,1,0,0,0,0,0,0,BOGU 14,"E, EP",AMBB,0,0,0,0,0,0,,,,
2349,CGP,11,16,2012,845,955,"T GILBERT, J CORNING",0,0,11,11,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"E, EP",AMBB,0,0,0,0,0,0,,,,
2350,TPT,11,16,2012,845,1000,"P WOODWORTH, C KUELPER",0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0,0,0,0,413,43,130,0,0,172,0,0,0,4,0,0,0,0,0,0,,"E, EP",AMBB,0,0,0,0,0,0,,,,
2351,WHG,11,16,2012,845,855,S MILLUS,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,4,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,EPP,AMBB,0,0,0,0,0,0,,,,
2352,WCD,11,16,2012,845,945,J KELLY,0,1,6,4,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,2,0,0,228,0,0,0,0,0,0,35,0,0,30,100,575,0,0,2250,0,0,0,0,0,0,0,0,0,0,,"E, EP",AMBB,0,0,0,0,0,0,,,,
2353,GWW,11,16,2012,845,1010,"J LONGSTRETH, C LONGSTRETH, T GAMAN",0,1,1,5,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,0,0,0,0,0,,"E, EP",AMBB,0,0,0,0,0,0,,,,
2354,WPT,2,13,2013,1100,1220,"D. Murphy, J. Lamphier",0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,66,0,0,0,0,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,EPP,P. Woodworth,0,0,0,0,0,0,,,,
2355,MMG,2,13,2013,1106,1230,"K. Mugele, C. Boyer",0,1,2,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,52,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,EPP,P. Woodworth,0,0,0,0,0,0,,,,
2356,WCD,2,13,2013,1100,1200,J. Kelly,0,0,19,4,0,1,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,215,0,0,0,0,465,0,40,0,0,490,270,450,0,0,950,0,0,0,0,0,0,0,0,0,2,CORA 2,EPP,P. Woodworth,0,0,0,0,0,0,,,,
2357,BRB,2,13,2013,1115,1125,G. Bishop,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,214,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,,EPP,P. Woodworth,0,0,0,0,0,0,,,,
2358,SPT,2,13,2013,1100,1110,G. Bishop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,EPP,P. Woodworth,0,0,0,0,0,0,,,,
2359,LAW,2,13,2013,1145,1205,G. Bishop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,EPP,P. Woodworth,0,0,0,0,0,0,,,,
2361,INV,2,13,2013,1135,1155,S. Millus,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,EPP,P. Woodworth,0,0,0,0,0,0,,,,
2362,WHG,2,13,2013,1055,1105,S. Millus,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,EPP,P. Woodworth,0,0,0,0,0,0,,,,
2363,BIV,2,13,2013,1045,1230,"E. Condeso, Jhonen, Abbie",0,1,4,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,EPP,P. Woodworth,0,0,0,0,0,0,,,,
2364,GWE,2,13,2013,1100,1200,P. Pyle,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,0,0,0,0,0,0,0,0,0,0,0,0,0,,EPP,P. Woodworth,0,0,0,0,0,0,,,,
2365,GWW,2,13,2013,1100,1205,J.and C. Longstreth,0,0,3,4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,,EPP,P. Woodworth,0,0,0,0,0,0,,,,
2366,TPT,2,13,2013,1100,1200,"P. Woodworth, M. Abbott, C. Kuelper",0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BOGU 1, BRGO 109 on or near shore on South side of point",EPP,P. Woodworth,0,0,0,0,0,0,,,,
2368,GWM,2,13,2013,1045,1215,J. Evens,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,,EPP,P. Woodworth,0,0,0,0,0,0,,,,
2369,GWT,2,13,2013,1045,1215,J. Evens,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,EPP,P. Woodworth,0,0,0,0,0,0,,,,
2370,CGP,2,13,2013,1100,1225,J. Corning,0,4,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,31,0,0,0,0,5,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,EPP,P. Woodworth,0,0,0,0,0,0,,,,
2372,TPT,1,15,2013,1100,1224,"P. Woodworth, M. Abbott, C. Kuelper",0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36,0,0,0,0,167,0,0,0,0,375,0,50,0,0,2,0,0,0,0,0,0,0,0,0,0,,EPP,P. Woodworth,0,0,0,0,0,0,,,,
2373,SPT,1,15,2013,1113,1230,"G. Mugele, K. Mugele",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,EPP,P. Woodworth,0,0,0,0,0,0,,,,
2374,LAW,1,15,2013,1113,1230,"G. Mugele, K. Mugele",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,EPP,P. Woodworth,0,0,0,0,0,0,,,,
2375,BRB,1,15,2013,1113,1230,"G. Mugele, K. Mugele",0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,226,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,EPP,P. Woodworth,0,0,0,0,0,0,,,,
2376,MMG,1,15,2013,1100,1345,E. Condeso,0,1,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,2,195,0,0,10,0,0,0,0,0,0,0,0,0,1,MUSW 2,EPP,P. Woodworth,0,0,0,0,0,0,,,,
2377,CGP,1,15,2013,1100,1230,"T. Gilbert, J. Corning",1,5,5,9,0,0,0,2,2,0,0,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,5,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,,EPP,P. Woodworth,0,0,0,0,0,0,,,,
2378,WCD,1,15,2013,1100,1215,J. Kelly,10,1,11,7,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,290,0,0,0,0,630,0,41,0,1,121,240,390,0,0,1400,0,0,0,0,0,0,0,0,0,1,,EPP,P. Woodworth,0,0,0,0,0,0,,,,
2379,GWE,1,15,2013,1100,1200,P. Pyle,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,115,1400,0,0,2,0,0,0,0,0,0,0,0,0,0,,EPP,P. Woodworth,0,0,0,0,0,0,,,,
